district_code,state_code,state_name,district,year,crop,area_1000_ha,production_1000_tons,yield_kg_per_ha
231,12,Uttar Pradesh,Faizabad,2002,PEARL MILLET,0.05,0.07,1400
231,12,Uttar Pradesh,Faizabad,2002,PIGEONPEA,7.51,7.47,994.67
231,12,Uttar Pradesh,Faizabad,2002,RABI SORGHUM,0,0,0
231,12,Uttar Pradesh,Faizabad,2002,RAPESEED AND MUSTARD,6.06,4.96,818.48
231,12,Uttar Pradesh,Faizabad,2002,RICE,199.15,437.69,2197.79
231,12,Uttar Pradesh,Faizabad,2002,SAFFLOWER,0,0,0
231,12,Uttar Pradesh,Faizabad,2002,SESAMUM,0.04,0,0
231,12,Uttar Pradesh,Faizabad,2002,SORGHUM,4.26,2.53,593.9
231,12,Uttar Pradesh,Faizabad,2002,SOYABEAN,0,0,0
231,12,Uttar Pradesh,Faizabad,2002,SUGARCANE,31.26,157.71,5045.11
231,12,Uttar Pradesh,Faizabad,2002,SUNFLOWER,0.02,0.02,1000
231,12,Uttar Pradesh,Faizabad,2002,WHEAT,214.67,535.04,2492.38
231,12,Uttar Pradesh,Faizabad,2003,BARLEY,1.05,2.4,2285.71
231,12,Uttar Pradesh,Faizabad,2003,CASTOR,0,0,0
231,12,Uttar Pradesh,Faizabad,2003,CHICKPEA,3.3,3.69,1118.18
231,12,Uttar Pradesh,Faizabad,2003,COTTON,0,0,0
231,12,Uttar Pradesh,Faizabad,2003,FINGER MILLET,0,0,0
231,12,Uttar Pradesh,Faizabad,2003,GROUNDNUT,0.03,0.02,666.67
231,12,Uttar Pradesh,Faizabad,2003,KHARIF SORGHUM,3.44,2.33,677.33
231,12,Uttar Pradesh,Faizabad,2003,LINSEED,0.04,0.02,500
231,12,Uttar Pradesh,Faizabad,2003,MAIZE,3.04,4.19,1378.29
231,12,Uttar Pradesh,Faizabad,2003,MINOR PULSES,15.21,13.01,855.36
231,12,Uttar Pradesh,Faizabad,2003,OILSEEDS,5.4,3.95,731.48
231,12,Uttar Pradesh,Faizabad,2003,PEARL MILLET,0.07,0.1,1428.57
231,12,Uttar Pradesh,Faizabad,2003,PIGEONPEA,6.07,6.49,1069.19
231,12,Uttar Pradesh,Faizabad,2003,RABI SORGHUM,0,0,0
231,12,Uttar Pradesh,Faizabad,2003,RAPESEED AND MUSTARD,5.3,3.87,730.19
231,12,Uttar Pradesh,Faizabad,2003,RICE,186.26,495.78,2661.76
231,12,Uttar Pradesh,Faizabad,2003,SAFFLOWER,0,0,0
231,12,Uttar Pradesh,Faizabad,2003,SESAMUM,0.01,0,0
231,12,Uttar Pradesh,Faizabad,2003,SORGHUM,3.44,2.33,677.33
231,12,Uttar Pradesh,Faizabad,2003,SOYABEAN,0,0,0
231,12,Uttar Pradesh,Faizabad,2003,SUGARCANE,25.75,127.35,4945.63
231,12,Uttar Pradesh,Faizabad,2003,SUNFLOWER,0.03,0.04,1333.33
231,12,Uttar Pradesh,Faizabad,2003,WHEAT,196.29,562.35,2864.89
231,12,Uttar Pradesh,Faizabad,2004,BARLEY,1.15,2.35,2043.48
231,12,Uttar Pradesh,Faizabad,2004,CASTOR,0,0,0
231,12,Uttar Pradesh,Faizabad,2004,CHICKPEA,6.08,4.71,774.67
231,12,Uttar Pradesh,Faizabad,2004,COTTON,0,0,0
231,12,Uttar Pradesh,Faizabad,2004,FINGER MILLET,0,0,0
231,12,Uttar Pradesh,Faizabad,2004,GROUNDNUT,0.02,0.02,1000
231,12,Uttar Pradesh,Faizabad,2004,KHARIF SORGHUM,2.61,1.93,739.46
231,12,Uttar Pradesh,Faizabad,2004,LINSEED,0.03,0.01,333.33
231,12,Uttar Pradesh,Faizabad,2004,MAIZE,2.35,3.77,1604.26
231,12,Uttar Pradesh,Faizabad,2004,MINOR PULSES,11.58,6.57,567.36
231,12,Uttar Pradesh,Faizabad,2004,OILSEEDS,5.78,4.66,806.23
231,12,Uttar Pradesh,Faizabad,2004,PEARL MILLET,0.08,0.13,1625
231,12,Uttar Pradesh,Faizabad,2004,PIGEONPEA,5.49,6.31,1149.36
231,12,Uttar Pradesh,Faizabad,2004,RABI SORGHUM,0,0,0
231,12,Uttar Pradesh,Faizabad,2004,RAPESEED AND MUSTARD,7.35,6.04,821.77
231,12,Uttar Pradesh,Faizabad,2004,RICE,173.88,369.39,2124.4
231,12,Uttar Pradesh,Faizabad,2004,SAFFLOWER,0,0,0
231,12,Uttar Pradesh,Faizabad,2004,SESAMUM,0.03,0,0
231,12,Uttar Pradesh,Faizabad,2004,SORGHUM,2.61,1.93,739.46
231,12,Uttar Pradesh,Faizabad,2004,SOYABEAN,0,0,0
231,12,Uttar Pradesh,Faizabad,2004,SUGARCANE,16.88,92.51,5480.45
231,12,Uttar Pradesh,Faizabad,2004,SUNFLOWER,0.01,0.01,1000
231,12,Uttar Pradesh,Faizabad,2004,WHEAT,197.62,510.25,2581.98
231,12,Uttar Pradesh,Faizabad,2005,BARLEY,1.37,2.53,1846.72
231,12,Uttar Pradesh,Faizabad,2005,CASTOR,0,0,0
231,12,Uttar Pradesh,Faizabad,2005,CHICKPEA,2.98,2.67,895.97
231,12,Uttar Pradesh,Faizabad,2005,COTTON,0,0,0
231,12,Uttar Pradesh,Faizabad,2005,FINGER MILLET,0,0,0
231,12,Uttar Pradesh,Faizabad,2005,GROUNDNUT,0.02,0.01,500
231,12,Uttar Pradesh,Faizabad,2005,KHARIF SORGHUM,3.14,1.66,528.66
231,12,Uttar Pradesh,Faizabad,2005,LINSEED,0.02,0.01,500
231,12,Uttar Pradesh,Faizabad,2005,MAIZE,3.21,4.46,1389.41
231,12,Uttar Pradesh,Faizabad,2005,MINOR PULSES,14.8,12.75,861.49
231,12,Uttar Pradesh,Faizabad,2005,OILSEEDS,6.69,7.67,1146.49
231,12,Uttar Pradesh,Faizabad,2005,PEARL MILLET,0.14,0.21,1500
231,12,Uttar Pradesh,Faizabad,2005,PIGEONPEA,6,6.68,1113.33
231,12,Uttar Pradesh,Faizabad,2005,RABI SORGHUM,0,0,0
231,12,Uttar Pradesh,Faizabad,2005,RAPESEED AND MUSTARD,6.63,7.62,1149.32
231,12,Uttar Pradesh,Faizabad,2005,RICE,187.32,453.32,2420.03
231,12,Uttar Pradesh,Faizabad,2005,SAFFLOWER,0,0,0
231,12,Uttar Pradesh,Faizabad,2005,SESAMUM,0.01,0,0
231,12,Uttar Pradesh,Faizabad,2005,SORGHUM,3.14,1.66,528.66
231,12,Uttar Pradesh,Faizabad,2005,SOYABEAN,0,0,0
231,12,Uttar Pradesh,Faizabad,2005,SUGARCANE,25.75,139.56,5419.81
231,12,Uttar Pradesh,Faizabad,2005,SUNFLOWER,0.03,0.03,1000
231,12,Uttar Pradesh,Faizabad,2005,WHEAT,199.51,564.35,2828.68
231,12,Uttar Pradesh,Faizabad,2006,BARLEY,1.16,2.43,2094.83
231,12,Uttar Pradesh,Faizabad,2006,CASTOR,0,0,0
231,12,Uttar Pradesh,Faizabad,2006,CHICKPEA,3.05,2.26,740.98
231,12,Uttar Pradesh,Faizabad,2006,COTTON,0,0,0
231,12,Uttar Pradesh,Faizabad,2006,FINGER MILLET,0,0,0
231,12,Uttar Pradesh,Faizabad,2006,GROUNDNUT,0.02,0.01,500
231,12,Uttar Pradesh,Faizabad,2006,KHARIF SORGHUM,3.21,2.81,875.39
231,12,Uttar Pradesh,Faizabad,2006,LINSEED,0.01,0,0
231,12,Uttar Pradesh,Faizabad,2006,MAIZE,3.34,4.29,1284.43
231,12,Uttar Pradesh,Faizabad,2006,MINOR PULSES,14.98,10.7,714.29
231,12,Uttar Pradesh,Faizabad,2006,OILSEEDS,6.89,8.71,1264.15
231,12,Uttar Pradesh,Faizabad,2006,PEARL MILLET,0.04,0.06,1500
231,12,Uttar Pradesh,Faizabad,2006,PIGEONPEA,5.86,5.24,894.2
231,12,Uttar Pradesh,Faizabad,2006,RABI SORGHUM,0,0,0
231,12,Uttar Pradesh,Faizabad,2006,RAPESEED AND MUSTARD,6.87,8.68,1263.46
231,12,Uttar Pradesh,Faizabad,2006,RICE,186.88,331.23,1772.42
231,12,Uttar Pradesh,Faizabad,2006,SAFFLOWER,0,0,0
231,12,Uttar Pradesh,Faizabad,2006,SESAMUM,0.01,0,0
231,12,Uttar Pradesh,Faizabad,2006,SORGHUM,3.21,2.81,875.39
231,12,Uttar Pradesh,Faizabad,2006,SOYABEAN,0,0,0
231,12,Uttar Pradesh,Faizabad,2006,SUGARCANE,29.91,124.43,4160.15
231,12,Uttar Pradesh,Faizabad,2006,SUNFLOWER,0,0,0
231,12,Uttar Pradesh,Faizabad,2006,WHEAT,200.78,571.37,2845.75
231,12,Uttar Pradesh,Faizabad,2007,BARLEY,1.06,1.94,1830.19
231,12,Uttar Pradesh,Faizabad,2007,CASTOR,0,0,0
231,12,Uttar Pradesh,Faizabad,2007,CHICKPEA,2.61,2.7,1034.48
231,12,Uttar Pradesh,Faizabad,2007,COTTON,0,0,0
231,12,Uttar Pradesh,Faizabad,2007,FINGER MILLET,0,0,0
231,12,Uttar Pradesh,Faizabad,2007,GROUNDNUT,0.02,0.01,500
231,12,Uttar Pradesh,Faizabad,2007,KHARIF SORGHUM,3.48,3.06,879.31
231,12,Uttar Pradesh,Faizabad,2007,LINSEED,0.02,0,0
231,12,Uttar Pradesh,Faizabad,2007,MAIZE,3.79,4.86,1282.32
231,12,Uttar Pradesh,Faizabad,2007,MINOR PULSES,16.42,12.21,743.61
231,12,Uttar Pradesh,Faizabad,2007,OILSEEDS,6.7,7.72,1152.24
231,12,Uttar Pradesh,Faizabad,2007,PEARL MILLET,0.05,0.08,1600
231,12,Uttar Pradesh,Faizabad,2007,PIGEONPEA,6.17,6.99,1132.9
231,12,Uttar Pradesh,Faizabad,2007,RABI SORGHUM,0,0,0
231,12,Uttar Pradesh,Faizabad,2007,RAPESEED AND MUSTARD,6.66,7.7,1156.16
231,12,Uttar Pradesh,Faizabad,2007,RICE,207.28,489.37,2360.91
231,12,Uttar Pradesh,Faizabad,2007,SAFFLOWER,0,0,0
231,12,Uttar Pradesh,Faizabad,2007,SESAMUM,0,0,0
231,12,Uttar Pradesh,Faizabad,2007,SORGHUM,3.48,3.06,879.31
231,12,Uttar Pradesh,Faizabad,2007,SOYABEAN,0,0,0
231,12,Uttar Pradesh,Faizabad,2007,SUGARCANE,34.38,185.14,5385.11
231,12,Uttar Pradesh,Faizabad,2007,SUNFLOWER,0,0,0
231,12,Uttar Pradesh,Faizabad,2007,WHEAT,220.48,665.66,3019.14
231,12,Uttar Pradesh,Faizabad,2008,BARLEY,1.2,2.8,2333.33
231,12,Uttar Pradesh,Faizabad,2008,CASTOR,0,0,0
231,12,Uttar Pradesh,Faizabad,2008,CHICKPEA,2.85,2.93,1028.07
231,12,Uttar Pradesh,Faizabad,2008,COTTON,0,0,0
231,12,Uttar Pradesh,Faizabad,2008,FINGER MILLET,0,0,0
231,12,Uttar Pradesh,Faizabad,2008,GROUNDNUT,0.01,0.01,1000
231,12,Uttar Pradesh,Faizabad,2008,KHARIF SORGHUM,0,0,0
231,12,Uttar Pradesh,Faizabad,2008,LINSEED,0.02,0.01,500
231,12,Uttar Pradesh,Faizabad,2008,MAIZE,3.49,3.4,974.21
231,12,Uttar Pradesh,Faizabad,2008,MINOR PULSES,16.39,13.64,832.21
231,12,Uttar Pradesh,Faizabad,2008,OILSEEDS,7.37,4.75,644.5
231,12,Uttar Pradesh,Faizabad,2008,PEARL MILLET,0.04,0.06,1500
231,12,Uttar Pradesh,Faizabad,2008,PIGEONPEA,4.61,4.42,958.79
231,12,Uttar Pradesh,Faizabad,2008,RABI SORGHUM,0,0,0
231,12,Uttar Pradesh,Faizabad,2008,RAPESEED AND MUSTARD,7.34,4.74,645.78
231,12,Uttar Pradesh,Faizabad,2008,RICE,210.1,537.02,2556.02
231,12,Uttar Pradesh,Faizabad,2008,SAFFLOWER,0,0,0
231,12,Uttar Pradesh,Faizabad,2008,SESAMUM,0,0,0
231,12,Uttar Pradesh,Faizabad,2008,SORGHUM,2.93,2.16,737.2
231,12,Uttar Pradesh,Faizabad,2008,SOYABEAN,0,0,0
231,12,Uttar Pradesh,Faizabad,2008,SUGARCANE,32.5,147.66,4543.38
231,12,Uttar Pradesh,Faizabad,2008,SUNFLOWER,0,0,0
231,12,Uttar Pradesh,Faizabad,2008,WHEAT,224.05,688.69,3073.82
231,12,Uttar Pradesh,Faizabad,2009,BARLEY,1.25,2.7,2160
231,12,Uttar Pradesh,Faizabad,2009,CASTOR,0,0,0
231,12,Uttar Pradesh,Faizabad,2009,CHICKPEA,2.74,2.74,1000
231,12,Uttar Pradesh,Faizabad,2009,COTTON,0,0,0
231,12,Uttar Pradesh,Faizabad,2009,FINGER MILLET,0,0,0
231,12,Uttar Pradesh,Faizabad,2009,GROUNDNUT,0,0,0
231,12,Uttar Pradesh,Faizabad,2009,KHARIF SORGHUM,0,0,0
231,12,Uttar Pradesh,Faizabad,2009,LINSEED,0.02,0.01,500
231,12,Uttar Pradesh,Faizabad,2009,MAIZE,3.58,4.45,1243.02
231,12,Uttar Pradesh,Faizabad,2009,MINOR PULSES,15.44,14.69,951.42
231,12,Uttar Pradesh,Faizabad,2009,OILSEEDS,7.37,5.97,810.04
231,12,Uttar Pradesh,Faizabad,2009,PEARL MILLET,0.02,0.03,1500
231,12,Uttar Pradesh,Faizabad,2009,PIGEONPEA,4.78,4.54,949.79
231,12,Uttar Pradesh,Faizabad,2009,RABI SORGHUM,0,0,0
231,12,Uttar Pradesh,Faizabad,2009,RAPESEED AND MUSTARD,7.32,5.92,808.74
231,12,Uttar Pradesh,Faizabad,2009,RICE,210.46,517.46,2458.71
231,12,Uttar Pradesh,Faizabad,2009,SAFFLOWER,0,0,0
231,12,Uttar Pradesh,Faizabad,2009,SESAMUM,1.52,0.14,92.11
231,12,Uttar Pradesh,Faizabad,2009,SORGHUM,2.96,2.44,824.32
231,12,Uttar Pradesh,Faizabad,2009,SOYABEAN,0,0,0
231,12,Uttar Pradesh,Faizabad,2009,SUGARCANE,29.26,156.71,5355.78
231,12,Uttar Pradesh,Faizabad,2009,SUNFLOWER,0.12,0.27,2250
231,12,Uttar Pradesh,Faizabad,2009,WHEAT,226.65,651.82,2875.89
231,12,Uttar Pradesh,Faizabad,2010,BARLEY,1.09,2.78,2550.46
231,12,Uttar Pradesh,Faizabad,2010,CASTOR,0,0,0
231,12,Uttar Pradesh,Faizabad,2010,CHICKPEA,2.81,3.25,1156.58
231,12,Uttar Pradesh,Faizabad,2010,COTTON,0,0,0
231,12,Uttar Pradesh,Faizabad,2010,FINGER MILLET,0,0,0
231,12,Uttar Pradesh,Faizabad,2010,GROUNDNUT,0,0,0
231,12,Uttar Pradesh,Faizabad,2010,KHARIF SORGHUM,2.88,2.26,784.72
231,12,Uttar Pradesh,Faizabad,2010,LINSEED,0.02,0.01,500
231,12,Uttar Pradesh,Faizabad,2010,MAIZE,3.2,3.75,1171.88
231,12,Uttar Pradesh,Faizabad,2010,MINOR PULSES,15.47,12.07,780.22
231,12,Uttar Pradesh,Faizabad,2010,OILSEEDS,7.25,7.3,1006.9
231,12,Uttar Pradesh,Faizabad,2010,PEARL MILLET,0.01,0.01,1000
231,12,Uttar Pradesh,Faizabad,2010,PIGEONPEA,4.7,7.02,1493.62
231,12,Uttar Pradesh,Faizabad,2010,RABI SORGHUM,0,0,0
231,12,Uttar Pradesh,Faizabad,2010,RAPESEED AND MUSTARD,7.21,7.28,1009.71
231,12,Uttar Pradesh,Faizabad,2010,RICE,213.55,518.98,2430.25
231,12,Uttar Pradesh,Faizabad,2010,SAFFLOWER,0,0,0
231,12,Uttar Pradesh,Faizabad,2010,SESAMUM,0.04,0.01,250
231,12,Uttar Pradesh,Faizabad,2010,SORGHUM,2.88,2.26,784.72
231,12,Uttar Pradesh,Faizabad,2010,SOYABEAN,0,0,0
231,12,Uttar Pradesh,Faizabad,2010,SUGARCANE,31.7,167.1,5271.29
231,12,Uttar Pradesh,Faizabad,2010,SUNFLOWER,0,0,0
231,12,Uttar Pradesh,Faizabad,2010,WHEAT,226.68,701.52,3094.76
231,12,Uttar Pradesh,Faizabad,2011,BARLEY,1.01,2.74,2712.87
231,12,Uttar Pradesh,Faizabad,2011,CASTOR,0,0,0
231,12,Uttar Pradesh,Faizabad,2011,CHICKPEA,2.86,4.02,1405.59
231,12,Uttar Pradesh,Faizabad,2011,COTTON,0,0,0
231,12,Uttar Pradesh,Faizabad,2011,FINGER MILLET,0,0,0
231,12,Uttar Pradesh,Faizabad,2011,GROUNDNUT,0,0,0
231,12,Uttar Pradesh,Faizabad,2011,KHARIF SORGHUM,2.63,2.34,889.73
231,12,Uttar Pradesh,Faizabad,2011,LINSEED,0.02,0.01,500
231,12,Uttar Pradesh,Faizabad,2011,MAIZE,3.33,4.25,1276.28
231,12,Uttar Pradesh,Faizabad,2011,MINOR PULSES,16.23,13.08,805.91
231,12,Uttar Pradesh,Faizabad,2011,OILSEEDS,7.34,4.98,678.47
231,12,Uttar Pradesh,Faizabad,2011,PEARL MILLET,0.02,0.04,2000
231,12,Uttar Pradesh,Faizabad,2011,PIGEONPEA,4.51,5.12,1135.25
231,12,Uttar Pradesh,Faizabad,2011,RABI SORGHUM,0,0,0
231,12,Uttar Pradesh,Faizabad,2011,RAPESEED AND MUSTARD,7.28,4.96,681.32
231,12,Uttar Pradesh,Faizabad,2011,RICE,214.45,547.45,2552.81
231,12,Uttar Pradesh,Faizabad,2011,SAFFLOWER,0,0,0
231,12,Uttar Pradesh,Faizabad,2011,SESAMUM,0.05,0.01,200
231,12,Uttar Pradesh,Faizabad,2011,SORGHUM,2.63,2.34,889.73
231,12,Uttar Pradesh,Faizabad,2011,SOYABEAN,0,0,0
231,12,Uttar Pradesh,Faizabad,2011,SUGARCANE,32,188.01,5875.31
231,12,Uttar Pradesh,Faizabad,2011,SUNFLOWER,0,0.01,0
231,12,Uttar Pradesh,Faizabad,2011,WHEAT,227.49,720.28,3166.21
231,12,Uttar Pradesh,Faizabad,2012,BARLEY,1.02,2.7,2647.06
231,12,Uttar Pradesh,Faizabad,2012,CASTOR,0,0,0
231,12,Uttar Pradesh,Faizabad,2012,CHICKPEA,2.97,2.7,909.09
231,12,Uttar Pradesh,Faizabad,2012,COTTON,0,0,0
231,12,Uttar Pradesh,Faizabad,2012,FINGER MILLET,0,0,0
231,12,Uttar Pradesh,Faizabad,2012,GROUNDNUT,0,0,0
231,12,Uttar Pradesh,Faizabad,2012,KHARIF SORGHUM,2.43,2.57,1057.61
231,12,Uttar Pradesh,Faizabad,2012,LINSEED,0.02,0.01,500
231,12,Uttar Pradesh,Faizabad,2012,MAIZE,3.74,5.22,1395.72
231,12,Uttar Pradesh,Faizabad,2012,MINOR PULSES,14.36,11.16,777.16
231,12,Uttar Pradesh,Faizabad,2012,OILSEEDS,8.05,5.93,736.65
231,12,Uttar Pradesh,Faizabad,2012,PEARL MILLET,0.02,0.02,1000
231,12,Uttar Pradesh,Faizabad,2012,PIGEONPEA,4.32,4.49,1039.35
231,12,Uttar Pradesh,Faizabad,2012,RABI SORGHUM,0,0,0
231,12,Uttar Pradesh,Faizabad,2012,RAPESEED AND MUSTARD,7.97,5.9,740.28
231,12,Uttar Pradesh,Faizabad,2012,RICE,215.59,573.06,2658.1
231,12,Uttar Pradesh,Faizabad,2012,SAFFLOWER,0,0,0
231,12,Uttar Pradesh,Faizabad,2012,SESAMUM,0.05,0.01,200
231,12,Uttar Pradesh,Faizabad,2012,SORGHUM,2.43,2.57,1057.61
231,12,Uttar Pradesh,Faizabad,2012,SOYABEAN,0,0,0
231,12,Uttar Pradesh,Faizabad,2012,SUGARCANE,33.57,212.55,6331.55
231,12,Uttar Pradesh,Faizabad,2012,SUNFLOWER,0.02,0.02,1000
231,12,Uttar Pradesh,Faizabad,2012,WHEAT,225.15,711.07,3158.21
231,12,Uttar Pradesh,Faizabad,2013,BARLEY,0.48,1.38,2875
231,12,Uttar Pradesh,Faizabad,2013,CASTOR,0,0,0
231,12,Uttar Pradesh,Faizabad,2013,CHICKPEA,3,1.11,370
231,12,Uttar Pradesh,Faizabad,2013,COTTON,0,0,0
231,12,Uttar Pradesh,Faizabad,2013,FINGER MILLET,0,0,0
231,12,Uttar Pradesh,Faizabad,2013,GROUNDNUT,0,0,0
231,12,Uttar Pradesh,Faizabad,2013,KHARIF SORGHUM,2.1,1.01,480.95
231,12,Uttar Pradesh,Faizabad,2013,LINSEED,0.02,0.01,500
231,12,Uttar Pradesh,Faizabad,2013,MAIZE,2,1.55,775
231,12,Uttar Pradesh,Faizabad,2013,MINOR PULSES,12.9,4.01,310.85
231,12,Uttar Pradesh,Faizabad,2013,OILSEEDS,8.09,3.79,468.48
231,12,Uttar Pradesh,Faizabad,2013,PEARL MILLET,0.05,0.05,1000
231,12,Uttar Pradesh,Faizabad,2013,PIGEONPEA,3.91,3.01,769.82
231,12,Uttar Pradesh,Faizabad,2013,RABI SORGHUM,0,0,0
231,12,Uttar Pradesh,Faizabad,2013,RAPESEED AND MUSTARD,7.99,3.78,473.09
231,12,Uttar Pradesh,Faizabad,2013,RICE,219.18,586.77,2677.11
231,12,Uttar Pradesh,Faizabad,2013,SAFFLOWER,0,0,0
231,12,Uttar Pradesh,Faizabad,2013,SESAMUM,0.08,0.01,125
231,12,Uttar Pradesh,Faizabad,2013,SORGHUM,2.1,1.01,480.95
231,12,Uttar Pradesh,Faizabad,2013,SOYABEAN,0,0,0
231,12,Uttar Pradesh,Faizabad,2013,SUGARCANE,31.21,200.95,6438.64
231,12,Uttar Pradesh,Faizabad,2013,SUNFLOWER,0,0,0
231,12,Uttar Pradesh,Faizabad,2013,WHEAT,227.52,676.99,2975.52
231,12,Uttar Pradesh,Faizabad,2014,BARLEY,1.09,1.87,1715.6
231,12,Uttar Pradesh,Faizabad,2014,CASTOR,0,0,0
231,12,Uttar Pradesh,Faizabad,2014,CHICKPEA,3.8,1.2,315.79
231,12,Uttar Pradesh,Faizabad,2014,COTTON,0,0,0
231,12,Uttar Pradesh,Faizabad,2014,FINGER MILLET,0,0,0
231,12,Uttar Pradesh,Faizabad,2014,GROUNDNUT,0,0,0
231,12,Uttar Pradesh,Faizabad,2014,KHARIF SORGHUM,2.72,2.94,1080.88
231,12,Uttar Pradesh,Faizabad,2014,LINSEED,0.01,0.01,1000
231,12,Uttar Pradesh,Faizabad,2014,MAIZE,3.61,4.57,1265.93
231,12,Uttar Pradesh,Faizabad,2014,MINOR PULSES,0,0,0
231,12,Uttar Pradesh,Faizabad,2014,OILSEEDS,0,0,0
231,12,Uttar Pradesh,Faizabad,2014,PEARL MILLET,0.03,0.04,1333.33
231,12,Uttar Pradesh,Faizabad,2014,PIGEONPEA,4.67,2.26,483.94
231,12,Uttar Pradesh,Faizabad,2014,RABI SORGHUM,0,0,0
231,12,Uttar Pradesh,Faizabad,2014,RAPESEED AND MUSTARD,7.63,3.65,478.37
231,12,Uttar Pradesh,Faizabad,2014,RICE,213.2,498.52,2338.27
231,12,Uttar Pradesh,Faizabad,2014,SAFFLOWER,0,0,0
231,12,Uttar Pradesh,Faizabad,2014,SESAMUM,0.1,0.03,300
231,12,Uttar Pradesh,Faizabad,2014,SORGHUM,2.72,2.94,1080.88
231,12,Uttar Pradesh,Faizabad,2014,SOYABEAN,0,0,0
231,12,Uttar Pradesh,Faizabad,2014,SUGARCANE,31.46,204.39,6496.82
231,12,Uttar Pradesh,Faizabad,2014,SUNFLOWER,0,0,0
231,12,Uttar Pradesh,Faizabad,2014,WHEAT,230.39,503.08,2183.6
231,12,Uttar Pradesh,Faizabad,2015,BARLEY,0.5,1.1,2200
231,12,Uttar Pradesh,Faizabad,2015,CASTOR,0,0,0
231,12,Uttar Pradesh,Faizabad,2015,CHICKPEA,2.8,1.69,603.57
231,12,Uttar Pradesh,Faizabad,2015,COTTON,0,0,0
231,12,Uttar Pradesh,Faizabad,2015,FINGER MILLET,0,0,0
231,12,Uttar Pradesh,Faizabad,2015,GROUNDNUT,0,0,0
231,12,Uttar Pradesh,Faizabad,2015,KHARIF SORGHUM,2.68,2.54,947.76
231,12,Uttar Pradesh,Faizabad,2015,LINSEED,0.01,0,0
231,12,Uttar Pradesh,Faizabad,2015,MAIZE,4.17,4.56,1093.53
231,12,Uttar Pradesh,Faizabad,2015,MINOR PULSES,15,9.69,646.09
231,12,Uttar Pradesh,Faizabad,2015,OILSEEDS,0,0,0
231,12,Uttar Pradesh,Faizabad,2015,PEARL MILLET,0.02,0.01,500
231,12,Uttar Pradesh,Faizabad,2015,PIGEONPEA,5.02,4.27,850.6
231,12,Uttar Pradesh,Faizabad,2015,RABI SORGHUM,0,0,0
231,12,Uttar Pradesh,Faizabad,2015,RAPESEED AND MUSTARD,7.66,5.79,755.87
231,12,Uttar Pradesh,Faizabad,2015,RICE,205.4,431.45,2100.54
231,12,Uttar Pradesh,Faizabad,2015,SAFFLOWER,0,0,0
231,12,Uttar Pradesh,Faizabad,2015,SESAMUM,0.07,0.02,285.71
231,12,Uttar Pradesh,Faizabad,2015,SORGHUM,2.68,2.54,947.76
231,12,Uttar Pradesh,Faizabad,2015,SOYABEAN,0,0,0
231,12,Uttar Pradesh,Faizabad,2015,SUGARCANE,25.32,162.88,6433.8
231,12,Uttar Pradesh,Faizabad,2015,SUNFLOWER,0.05,0.08,1600
231,12,Uttar Pradesh,Faizabad,2015,WHEAT,229.44,681.93,2972.15
231,12,Uttar Pradesh,Faizabad,2016,BARLEY,1.02,2.82,2771.34
231,12,Uttar Pradesh,Faizabad,2016,CASTOR,0,0,0
231,12,Uttar Pradesh,Faizabad,2016,CHICKPEA,2.98,5.35,1791.55
231,12,Uttar Pradesh,Faizabad,2016,COTTON,0,0,0
231,12,Uttar Pradesh,Faizabad,2016,FINGER MILLET,0,0,0
231,12,Uttar Pradesh,Faizabad,2016,GROUNDNUT,0,0,0
231,12,Uttar Pradesh,Faizabad,2016,KHARIF SORGHUM,2.52,3.1,1230.37
231,12,Uttar Pradesh,Faizabad,2016,LINSEED,0.02,0.01,550
231,12,Uttar Pradesh,Faizabad,2016,MAIZE,3.19,4.27,1338.24
231,12,Uttar Pradesh,Faizabad,2016,MINOR PULSES,15.5,10.42,672.04
231,12,Uttar Pradesh,Faizabad,2016,OILSEEDS,0,0,0
231,12,Uttar Pradesh,Faizabad,2016,PEARL MILLET,0.01,0.01,888.89
231,12,Uttar Pradesh,Faizabad,2016,PIGEONPEA,4.47,3.74,838.52
231,12,Uttar Pradesh,Faizabad,2016,RABI SORGHUM,0,0,0
231,12,Uttar Pradesh,Faizabad,2016,RAPESEED AND MUSTARD,7.68,5.5,716.44
231,12,Uttar Pradesh,Faizabad,2016,RICE,213.98,545.34,2548.56
231,12,Uttar Pradesh,Faizabad,2016,SAFFLOWER,0,0,0
231,12,Uttar Pradesh,Faizabad,2016,SESAMUM,0.04,0.01,219.51
231,12,Uttar Pradesh,Faizabad,2016,SORGHUM,2.52,3.1,1230.37
231,12,Uttar Pradesh,Faizabad,2016,SOYABEAN,0,0,0
231,12,Uttar Pradesh,Faizabad,2016,SUGARCANE,33.44,233.06,6969
231,12,Uttar Pradesh,Faizabad,2016,SUNFLOWER,0,0,0
231,12,Uttar Pradesh,Faizabad,2016,WHEAT,230.51,789.28,3424.09
231,12,Uttar Pradesh,Faizabad,2017,BARLEY,1.01,2.87,2846.53
231,12,Uttar Pradesh,Faizabad,2017,CASTOR,0,0,0
231,12,Uttar Pradesh,Faizabad,2017,CHICKPEA,2.91,2.19,753.61
231,12,Uttar Pradesh,Faizabad,2017,COTTON,0,0,0
231,12,Uttar Pradesh,Faizabad,2017,FINGER MILLET,0,0,0
231,12,Uttar Pradesh,Faizabad,2017,GROUNDNUT,0,0,0
